"Redshift","Distance Modulus","Error","N Angle 1","N Angle 2","N Angle 3"
0.9438949276454558,42.86296721266261,0.0755544839866471,-0.23759380270657554,-0.3452620007912953,-0.9079335524833414
0.35065835875257134,40.522940848045764,0.04109977588484398,-0.48616503255072047,0.6168523391066632,0.6189804139579825
0.31261882456772405,40.12618514270022,0.037762405445255665,-0.0033117776699919947,-0.2796892269167435,0.9600848756622401
0.12430828945269545,37.92246060724205,0.018765151307535144,0.8246978379972534,0.4220331886155512,0.37651223580336174
0.3322512776281392,40.324767703568945,0.16561491079924262,0.15652845781102934,-0.911101898899598,-0.3813032542699414
1.096432995898596,43.10924490187344,1.0195661537707252,-0.37572347310632287,-0.014720948326673738,-0.9266148959720459
1.731301402728852,44.17574267144792,0.027176286224106283,-0.1902271929193196,0.45769344566916204,0.8685219196229451
0.3180137442526302,40.23576602614875,0.24094155301210562,0.7976158449158441,-0.00021463330559750833,0.6031657466001598
0.22618408747886543,39.44695966359796,0.09817604599633617,0.03167785399155637,-0.16992731349892387,-0.9849473192478511
0.5187522250841141,41.17759563350204,0.4057247401481817,-0.7473484356972714,-0.09068532250213304,0.658214621490229
0.24341409018750426,39.53703796256534,0.1601052240680358,-0.12334099689367078,-0.8773001324410951,-0.46382267743622935
0.12440644948631452,38.05855034280167,0.004800874087971058,-0.6802000039174964,0.6282140373741693,0.3777235469449632
0.990296926870324,42.76514967447898,0.7289602997206795,0.16198385198319373,0.986774529123229,0.006104127318161453
1.387292377498895,43.51279213142543,0.833788452068301,0.7068212510624925,-0.5389625805147531,0.45817360885512753
1.0982637308592966,43.17709547465895,0.3881633170998158,-0.8333769955853655,0.47952414983967745,-0.274844270359861
1.798017272713829,44.32290775292057,1.6728043543808608,0.6308476585104831,-0.6922532162953287,0.35045215976023575
0.277714201175008,39.947634916519796,0.06573441739482683,0.03397073609478907,-0.6759322989990137,-0.7361803557954301
1.4264841494464284,43.78035584096084,0.17362141131889408,0.9613630952787632,0.024228750239627884,0.2742151832008236
0.17213981889528251,38.68860692415524,0.005512710684530769,0.11616848674381547,-0.7312735420295591,0.6721189548102289
0.7123144095284483,42.14928545412774,0.6357533132771261,-0.6838270080170815,-0.2298392202227586,-0.6924987768608697
0.00967740868294209,32.35981234376951,0.0019458185966696896,0.11419095683484207,-0.867697963639493,-0.4837981699769237
0.3611890804050112,40.297027538208205,0.02461628484729189,0.17395005329981372,0.7634322813946504,-0.6220229342086605
0.48136505509058425,40.92319312244733,0.22484415986591366,-0.8594237413413242,-0.5111164000144197,-0.012282445000100907
0.046840612452645036,35.85122773615974,0.005422031448265356,0.30509375792644733,-0.7376281975106354,-0.602347442188916
1.399267646976714,43.66553012163324,0.29423682452124034,-0.6649356273325704,0.6630227114262338,-0.3438916917240752
1.2815677522129376,43.369930628925026,1.1140652984053072,-0.6833043119300739,-0.3976890073123372,0.6123223585340453
0.7705377818112524,42.43093163587357,0.3108488124789164,-0.5710659526591819,0.6792024442103199,0.4610506669469072
1.9600836262536008,44.653410175881675,1.791164639957423,-0.11120569768106975,0.2885122899295393,-0.9509962940847245
1.8989812838371276,44.50255800373485,0.45355811985545236,0.18844963478285728,0.796537883418526,-0.574468567834083
0.7896310649385971,42.34575040482107,0.1300523377704973,0.9204723547872278,-0.3156156269175484,-0.23047216777281135
1.035992574818444,43.02721239424586,0.32268241502702,0.35783940224991556,-0.5893656373981162,0.72429214247549
0.7264087366670686,41.98055419916252,0.38730587988559995,-0.19776451198676287,-0.5993931958474542,0.7756397324598664
0.6479299869515156,41.983812943289266,0.26985587077268147,-0.5316707888357313,0.8412367250473307,-0.09821886137821428
0.04793394771701376,35.901700838099714,0.03382749730721933,-0.45542070548008834,-0.1491468502990115,-0.8776942509017036
0.05001979219613739,35.943069547762654,0.011008170335754096,-0.5738733022069445,-0.5095815750133763,-0.6410897374166767
0.9381041926691519,42.6728037076381,0.7099492545958695,-0.03506333212500534,0.9947778412479444,-0.09585201772717568
0.25650171257896204,39.664895367240426,0.23784158338980416,0.8817261921230181,-0.3106150114550046,-0.35507356531154266
1.0708980894528355,43.11315418598265,0.355621539998463,0.09857142480755794,-0.04162822307117509,-0.9942589025275784
0.23420009005491738,39.27123495421171,0.006182752059915447,0.27279514800349514,0.9156973001854748,-0.29509534333632503
0.44507948411197473,40.799360559951516,0.2852400108044133,0.4169334085616749,0.8885818692774263,0.19128197619372866
0.4286559893022843,41.00484870122316,0.14810943577795777,-0.2004734445512312,0.7606549612295435,0.61742564571505
0.1879138731879778,39.03022462186875,0.11220244373681382,-0.4125429034399512,0.7018136290958158,0.5807460570995691
0.42714825208412555,40.78194807738754,0.29353468533232274,0.6809118494743825,0.5574206715513395,0.47501710303170086
0.5737051875935755,41.50384575243351,0.4061382083923405,0.9637712853488725,-0.13778569581935496,-0.2283856640959735
0.04631738304807209,35.81994925599248,0.021135169164110776,0.37385532172097097,-0.48390792210508465,-0.7912428965525367
1.411788345734082,43.67273155301886,0.06769811529850811,0.9538635453423894,0.2983374949291496,0.033750199795667755
0.4878502448587376,41.03627427403498,0.4797914754675354,-0.5274771594902934,-0.21853794753490063,0.8209805184675725
1.1785473672206295,43.23977041938992,1.0866883505511802,-0.7831737377510313,0.5573440066529887,-0.27569286306517304
0.7916811136063698,42.4963288458688,0.2475640051949869,0.6948474525366365,-0.47594718400514335,0.5391301287638458
0.2521284879605703,39.600858067545786,0.10825054781967652,-0.2594375158117423,-0.8264755359730186,-0.4996302270955429
